continent,country,cases,stringency_index,population,aged_65_older,aged_70_older,diabetes_prevalence,hospital_beds_per_thousand,week,measure,constraints
Europe,Italy,12.868,74.54,60461828,23.021,16.24,4.78,3.18,10,Healthcare and public health capacity,0
Europe,Italy,12.868,74.54,60461828,23.021,16.24,4.78,3.18,10,Environmental measures,1
Europe,Italy,20.625,74.54,60461828,23.021,16.24,4.78,3.18,10,Risk communication,0
Europe,Italy,20.625,74.54,60461828,23.021,16.24,4.78,3.18,10,Healthcare and public health capacity,0
Europe,Italy,20.625,74.54,60461828,23.021,16.24,4.78,3.18,10,Risk communication,0
Europe,Italy,20.625,74.54,60461828,23.021,16.24,4.78,3.18,10,Social distancing,1
Europe,Italy,20.625,74.54,60461828,23.021,16.24,4.78,3.18,10,Social distancing,1
Europe,Italy,20.625,74.54,60461828,23.021,16.24,4.78,3.18,10,Social distancing,1
Europe,Italy,20.625,74.54,60461828,23.021,16.24,4.78,3.18,10,Social distancing,1
Europe,Italy,20.625,74.54,60461828,23.021,16.24,4.78,3.18,10,Social distancing,1
Europe,Italy,20.625,74.54,60461828,23.021,16.24,4.78,3.18,10,Social distancing,1
Europe,Italy,20.625,74.54,60461828,23.021,16.24,4.78,3.18,10,Social distancing,1
Europe,Italy,20.625,74.54,60461828,23.021,16.24,4.78,3.18,10,Social distancing,1
Europe,Italy,20.625,74.54,60461828,23.021,16.24,4.78,3.18,10,Healthcare and public health capacity,0
Europe,Italy,20.625,74.54,60461828,23.021,16.24,4.78,3.18,10,Travel restriction,1
Europe,Italy,20.625,74.54,60461828,23.021,16.24,4.78,3.18,10,Social distancing,1
Europe,Italy,20.625,74.54,60461828,23.021,16.24,4.78,3.18,10,Social distancing,1
Europe,Italy,20.625,74.54,60461828,23.021,16.24,4.78,3.18,10,Social distancing,1
Europe,Italy,20.625,74.54,60461828,23.021,16.24,4.78,3.18,10,Social distancing,1
Europe,Italy,20.625,74.54,60461828,23.021,16.24,4.78,3.18,10,Social distancing,1
Europe,Italy,20.625,74.54,60461828,23.021,16.24,4.78,3.18,10,Social distancing,1
Europe,Italy,20.625,74.54,60461828,23.021,16.24,4.78,3.18,10,Social distancing,1
Europe,Italy,20.625,74.54,60461828,23.021,16.24,4.78,3.18,10,Risk communication,0
Europe,Italy,20.625,74.54,60461828,23.021,16.24,4.78,3.18,10,Healthcare and public health capacity,0
Europe,Italy,20.625,74.54,60461828,23.021,16.24,4.78,3.18,10,Environmental measures,1
Europe,Italy,24.677,74.54,60461828,23.021,16.24,4.78,3.18,11,Travel restriction,1
Europe,Italy,24.677,74.54,60461828,23.021,16.24,4.78,3.18,11,Resource allocation,0
Europe,Italy,24.677,74.54,60461828,23.021,16.24,4.78,3.18,11,Risk communication,0
Europe,Italy,24.677,74.54,60461828,23.021,16.24,4.78,3.18,11,Risk communication,0
Europe,Italy,24.677,74.54,60461828,23.021,16.24,4.78,3.18,11,Risk communication,0
Europe,Italy,24.677,74.54,60461828,23.021,16.24,4.78,3.18,11,Travel restriction,1
Europe,Italy,24.677,74.54,60461828,23.021,16.24,4.78,3.18,11,Social distancing,1
Europe,Italy,29.721,82.41,60461828,23.021,16.24,4.78,3.18,11,Travel restriction,1
Europe,Italy,29.721,82.41,60461828,23.021,16.24,4.78,3.18,11,Resource allocation,0
Europe,Italy,29.721,82.41,60461828,23.021,16.24,4.78,3.18,11,Risk communication,0
Europe,Italy,29.721,82.41,60461828,23.021,16.24,4.78,3.18,11,Risk communication,0
Europe,Italy,29.721,82.41,60461828,23.021,16.24,4.78,3.18,11,Risk communication,0
Europe,Italy,29.721,82.41,60461828,23.021,16.24,4.78,3.18,11,Travel restriction,1
Europe,Italy,29.721,82.41,60461828,23.021,16.24,4.78,3.18,11,Social distancing,1
Europe,Italy,16.159,85.19,60461828,23.021,16.24,4.78,3.18,11,Travel restriction,1
Europe,Italy,16.159,85.19,60461828,23.021,16.24,4.78,3.18,11,Resource allocation,0
Europe,Italy,16.159,85.19,60461828,23.021,16.24,4.78,3.18,11,Risk communication,0
Europe,Italy,16.159,85.19,60461828,23.021,16.24,4.78,3.18,11,Risk communication,0
Europe,Italy,16.159,85.19,60461828,23.021,16.24,4.78,3.18,11,Risk communication,0
Europe,Italy,16.159,85.19,60461828,23.021,16.24,4.78,3.18,11,Travel restriction,1
Europe,Italy,16.159,85.19,60461828,23.021,16.24,4.78,3.18,11,Social distancing,1
Europe,Italy,38.256,85.19,60461828,23.021,16.24,4.78,3.18,11,Travel restriction,1
Europe,Italy,38.256,85.19,60461828,23.021,16.24,4.78,3.18,11,Resource allocation,0
Europe,Italy,38.256,85.19,60461828,23.021,16.24,4.78,3.18,11,Risk communication,0
Europe,Italy,38.256,85.19,60461828,23.021,16.24,4.78,3.18,11,Risk communication,0
Europe,Italy,38.256,85.19,60461828,23.021,16.24,4.78,3.18,11,Risk communication,0
Europe,Italy,38.256,85.19,60461828,23.021,16.24,4.78,3.18,11,Travel restriction,1
Europe,Italy,38.256,85.19,60461828,23.021,16.24,4.78,3.18,11,Social distancing,1
Europe,Italy,43.846,85.19,60461828,23.021,16.24,4.78,3.18,11,Travel restriction,1
Europe,Italy,43.846,85.19,60461828,23.021,16.24,4.78,3.18,11,Resource allocation,0
Europe,Italy,43.846,85.19,60461828,23.021,16.24,4.78,3.18,11,Risk communication,0
Europe,Italy,43.846,85.19,60461828,23.021,16.24,4.78,3.18,11,Risk communication,0
Europe,Italy,43.846,85.19,60461828,23.021,16.24,4.78,3.18,11,Risk communication,0
Europe,Italy,43.846,85.19,60461828,23.021,16.24,4.78,3.18,11,Travel restriction,1
Europe,Italy,43.846,85.19,60461828,23.021,16.24,4.78,3.18,11,Social distancing,1
Europe,Italy,42.126,85.19,60461828,23.021,16.24,4.78,3.18,11,Travel restriction,1
Europe,Italy,42.126,85.19,60461828,23.021,16.24,4.78,3.18,11,Resource allocation,0
Europe,Italy,42.126,85.19,60461828,23.021,16.24,4.78,3.18,11,Risk communication,0
Europe,Italy,42.126,85.19,60461828,23.021,16.24,4.78,3.18,11,Risk communication,0
Europe,Italy,42.126,85.19,60461828,23.021,16.24,4.78,3.18,11,Risk communication,0
Europe,Italy,42.126,85.19,60461828,23.021,16.24,4.78,3.18,11,Travel restriction,1
Europe,Italy,42.126,85.19,60461828,23.021,16.24,4.78,3.18,11,Social distancing,1
Europe,Italy,57.838,85.19,60461828,23.021,16.24,4.78,3.18,11,Travel restriction,1
Europe,Italy,57.838,85.19,60461828,23.021,16.24,4.78,3.18,11,Resource allocation,0
Europe,Italy,57.838,85.19,60461828,23.021,16.24,4.78,3.18,11,Risk communication,0
Europe,Italy,57.838,85.19,60461828,23.021,16.24,4.78,3.18,11,Risk communication,0
Europe,Italy,57.838,85.19,60461828,23.021,16.24,4.78,3.18,11,Risk communication,0
Europe,Italy,57.838,85.19,60461828,23.021,16.24,4.78,3.18,11,Travel restriction,1
Europe,Italy,57.838,85.19,60461828,23.021,16.24,4.78,3.18,11,Social distancing,1
Europe,Italy,46.691,85.19,60461828,23.021,16.24,4.78,3.18,12,Risk communication,0
Europe,Italy,46.691,85.19,60461828,23.021,16.24,4.78,3.18,12,"Case identification, contact tracing and related measures",0
Europe,Italy,46.691,85.19,60461828,23.021,16.24,4.78,3.18,12,Travel restriction,1
Europe,Italy,46.691,85.19,60461828,23.021,16.24,4.78,3.18,12,Social distancing,1
Europe,Italy,46.691,85.19,60461828,23.021,16.24,4.78,3.18,12,Travel restriction,1
Europe,Italy,46.691,85.19,60461828,23.021,16.24,4.78,3.18,12,Healthcare and public health capacity,0
Europe,Italy,46.691,85.19,60461828,23.021,16.24,4.78,3.18,12,Social distancing,1
Europe,Italy,46.691,85.19,60461828,23.021,16.24,4.78,3.18,12,Social distancing,1
Europe,Italy,46.691,85.19,60461828,23.021,16.24,4.78,3.18,12,Travel restriction,1
Europe,Italy,66.157,85.19,60461828,23.021,16.24,4.78,3.18,12,Risk communication,0
Europe,Italy,66.157,85.19,60461828,23.021,16.24,4.78,3.18,12,"Case identification, contact tracing and related measures",0
Europe,Italy,66.157,85.19,60461828,23.021,16.24,4.78,3.18,12,Travel restriction,1
Europe,Italy,66.157,85.19,60461828,23.021,16.24,4.78,3.18,12,Social distancing,1
Europe,Italy,66.157,85.19,60461828,23.021,16.24,4.78,3.18,12,Travel restriction,1
Europe,Italy,66.157,85.19,60461828,23.021,16.24,4.78,3.18,12,Healthcare and public health capacity,0
Europe,Italy,66.157,85.19,60461828,23.021,16.24,4.78,3.18,12,Social distancing,1
Europe,Italy,66.157,85.19,60461828,23.021,16.24,4.78,3.18,12,Social distancing,1
Europe,Italy,66.157,85.19,60461828,23.021,16.24,4.78,3.18,12,Travel restriction,1
Europe,Italy,58.318,85.19,60461828,23.021,16.24,4.78,3.18,12,Risk communication,0
Europe,Italy,58.318,85.19,60461828,23.021,16.24,4.78,3.18,12,"Case identification, contact tracing and related measures",0
Europe,Italy,58.318,85.19,60461828,23.021,16.24,4.78,3.18,12,Travel restriction,1
Europe,Italy,58.318,85.19,60461828,23.021,16.24,4.78,3.18,12,Social distancing,1
Europe,Italy,58.318,85.19,60461828,23.021,16.24,4.78,3.18,12,Travel restriction,1
Europe,Italy,58.318,85.19,60461828,23.021,16.24,4.78,3.18,12,Healthcare and public health capacity,0
Europe,Italy,58.318,85.19,60461828,23.021,16.24,4.78,3.18,12,Social distancing,1
Europe,Italy,58.318,85.19,60461828,23.021,16.24,4.78,3.18,12,Social distancing,1
Europe,Italy,58.318,85.19,60461828,23.021,16.24,4.78,3.18,12,Travel restriction,1
Europe,Italy,69.581,85.19,60461828,23.021,16.24,4.78,3.18,12,Risk communication,0
Europe,Italy,69.581,85.19,60461828,23.021,16.24,4.78,3.18,12,"Case identification, contact tracing and related measures",0
Europe,Italy,69.581,85.19,60461828,23.021,16.24,4.78,3.18,12,Travel restriction,1
Europe,Italy,69.581,85.19,60461828,23.021,16.24,4.78,3.18,12,Social distancing,1
Europe,Italy,69.581,85.19,60461828,23.021,16.24,4.78,3.18,12,Travel restriction,1
Europe,Italy,69.581,85.19,60461828,23.021,16.24,4.78,3.18,12,Healthcare and public health capacity,0
Europe,Italy,69.581,85.19,60461828,23.021,16.24,4.78,3.18,12,Social distancing,1
Europe,Italy,69.581,85.19,60461828,23.021,16.24,4.78,3.18,12,Social distancing,1
Europe,Italy,69.581,85.19,60461828,23.021,16.24,4.78,3.18,12,Travel restriction,1
Europe,Italy,88.022,91.67,60461828,23.021,16.24,4.78,3.18,12,Risk communication,0
Europe,Italy,88.022,91.67,60461828,23.021,16.24,4.78,3.18,12,"Case identification, contact tracing and related measures",0
Europe,Italy,88.022,91.67,60461828,23.021,16.24,4.78,3.18,12,Travel restriction,1
Europe,Italy,88.022,91.67,60461828,23.021,16.24,4.78,3.18,12,Social distancing,1
Europe,Italy,88.022,91.67,60461828,23.021,16.24,4.78,3.18,12,Travel restriction,1
Europe,Italy,88.022,91.67,60461828,23.021,16.24,4.78,3.18,12,Healthcare and public health capacity,0
Europe,Italy,88.022,91.67,60461828,23.021,16.24,4.78,3.18,12,Social distancing,1
Europe,Italy,88.022,91.67,60461828,23.021,16.24,4.78,3.18,12,Social distancing,1
Europe,Italy,88.022,91.67,60461828,23.021,16.24,4.78,3.18,12,Travel restriction,1
Europe,Italy,99.005,91.67,60461828,23.021,16.24,4.78,3.18,12,Risk communication,0
Europe,Italy,99.005,91.67,60461828,23.021,16.24,4.78,3.18,12,"Case identification, contact tracing and related measures",0
Europe,Italy,99.005,91.67,60461828,23.021,16.24,4.78,3.18,12,Travel restriction,1
Europe,Italy,99.005,91.67,60461828,23.021,16.24,4.78,3.18,12,Social distancing,1
Europe,Italy,99.005,91.67,60461828,23.021,16.24,4.78,3.18,12,Travel restriction,1
Europe,Italy,99.005,91.67,60461828,23.021,16.24,4.78,3.18,12,Healthcare and public health capacity,0
Europe,Italy,99.005,91.67,60461828,23.021,16.24,4.78,3.18,12,Social distancing,1
Europe,Italy,99.005,91.67,60461828,23.021,16.24,4.78,3.18,12,Social distancing,1
Europe,Italy,99.005,91.67,60461828,23.021,16.24,4.78,3.18,12,Travel restriction,1
Europe,Italy,108.449,91.67,60461828,23.021,16.24,4.78,3.18,12,Risk communication,0
Europe,Italy,108.449,91.67,60461828,23.021,16.24,4.78,3.18,12,"Case identification, contact tracing and related measures",0
Europe,Italy,108.449,91.67,60461828,23.021,16.24,4.78,3.18,12,Travel restriction,1
Europe,Italy,108.449,91.67,60461828,23.021,16.24,4.78,3.18,12,Social distancing,1
Europe,Italy,108.449,91.67,60461828,23.021,16.24,4.78,3.18,12,Travel restriction,1
Europe,Italy,108.449,91.67,60461828,23.021,16.24,4.78,3.18,12,Healthcare and public health capacity,0
Europe,Italy,108.449,91.67,60461828,23.021,16.24,4.78,3.18,12,Social distancing,1
Europe,Italy,108.449,91.67,60461828,23.021,16.24,4.78,3.18,12,Social distancing,1
Europe,Italy,108.449,91.67,60461828,23.021,16.24,4.78,3.18,12,Travel restriction,1
Europe,Italy,91.959,91.67,60461828,23.021,16.24,4.78,3.18,13,Resource allocation,0
Europe,Italy,91.959,91.67,60461828,23.021,16.24,4.78,3.18,13,Resource allocation,0
Europe,Italy,79.207,91.67,60461828,23.021,16.24,4.78,3.18,13,Resource allocation,0
Europe,Italy,79.207,91.67,60461828,23.021,16.24,4.78,3.18,13,Resource allocation,0
Europe,Italy,86.815,91.67,60461828,23.021,16.24,4.78,3.18,13,Resource allocation,0
Europe,Italy,86.815,91.67,60461828,23.021,16.24,4.78,3.18,13,Resource allocation,0
Europe,Italy,86.17,91.67,60461828,23.021,16.24,4.78,3.18,13,Resource allocation,0
Europe,Italy,86.17,91.67,60461828,23.021,16.24,4.78,3.18,13,Resource allocation,0
Europe,Italy,101.767,91.67,60461828,23.021,16.24,4.78,3.18,13,Resource allocation,0
Europe,Italy,101.767,91.67,60461828,23.021,16.24,4.78,3.18,13,Resource allocation,0
Europe,Italy,98.558,91.67,60461828,23.021,16.24,4.78,3.18,13,Resource allocation,0
Europe,Italy,98.558,91.67,60461828,23.021,16.24,4.78,3.18,13,Resource allocation,0
Europe,Italy,98.806,91.67,60461828,23.021,16.24,4.78,3.18,13,Resource allocation,0
Europe,Italy,98.806,91.67,60461828,23.021,16.24,4.78,3.18,13,Resource allocation,0
Europe,Italy,86.286,91.67,60461828,23.021,16.24,4.78,3.18,14,Healthcare and public health capacity,0
Europe,Italy,86.286,91.67,60461828,23.021,16.24,4.78,3.18,14,Travel restriction,1
Europe,Italy,86.286,91.67,60461828,23.021,16.24,4.78,3.18,14,Healthcare and public health capacity,0
Europe,Italy,66.984,91.67,60461828,23.021,16.24,4.78,3.18,14,Healthcare and public health capacity,0
Europe,Italy,66.984,91.67,60461828,23.021,16.24,4.78,3.18,14,Travel restriction,1
Europe,Italy,66.984,91.67,60461828,23.021,16.24,4.78,3.18,14,Healthcare and public health capacity,0
Europe,Italy,67.034,91.67,60461828,23.021,16.24,4.78,3.18,14,Healthcare and public health capacity,0
Europe,Italy,67.034,91.67,60461828,23.021,16.24,4.78,3.18,14,Travel restriction,1
Europe,Italy,67.034,91.67,60461828,23.021,16.24,4.78,3.18,14,Healthcare and public health capacity,0
Europe,Italy,79.091,91.67,60461828,23.021,16.24,4.78,3.18,14,Healthcare and public health capacity,0
Europe,Italy,79.091,91.67,60461828,23.021,16.24,4.78,3.18,14,Travel restriction,1
Europe,Italy,79.091,91.67,60461828,23.021,16.24,4.78,3.18,14,Healthcare and public health capacity,0
Europe,Italy,77.206,91.67,60461828,23.021,16.24,4.78,3.18,14,Healthcare and public health capacity,0
Europe,Italy,77.206,91.67,60461828,23.021,16.24,4.78,3.18,14,Travel restriction,1
Europe,Italy,77.206,91.67,60461828,23.021,16.24,4.78,3.18,14,Healthcare and public health capacity,0
Europe,Italy,75.833,91.67,60461828,23.021,16.24,4.78,3.18,14,Healthcare and public health capacity,0
Europe,Italy,75.833,91.67,60461828,23.021,16.24,4.78,3.18,14,Travel restriction,1
Europe,Italy,75.833,91.67,60461828,23.021,16.24,4.78,3.18,14,Healthcare and public health capacity,0
Europe,Italy,79.472,91.67,60461828,23.021,16.24,4.78,3.18,14,Healthcare and public health capacity,0
Europe,Italy,79.472,91.67,60461828,23.021,16.24,4.78,3.18,14,Travel restriction,1
Europe,Italy,79.472,91.67,60461828,23.021,16.24,4.78,3.18,14,Healthcare and public health capacity,0
Europe,Italy,71.384,91.67,60461828,23.021,16.24,4.78,3.18,15,Social distancing,1
Europe,Italy,71.384,91.67,60461828,23.021,16.24,4.78,3.18,15,Healthcare and public health capacity,0
Europe,Italy,71.384,91.67,60461828,23.021,16.24,4.78,3.18,15,Risk communication,0
Europe,Italy,59.525,91.67,60461828,23.021,16.24,4.78,3.18,15,Social distancing,1
Europe,Italy,59.525,91.67,60461828,23.021,16.24,4.78,3.18,15,Healthcare and public health capacity,0
Europe,Italy,59.525,91.67,60461828,23.021,16.24,4.78,3.18,15,Risk communication,0
Europe,Italy,50.263,91.67,60461828,23.021,16.24,4.78,3.18,15,Social distancing,1
Europe,Italy,50.263,91.67,60461828,23.021,16.24,4.78,3.18,15,Healthcare and public health capacity,0
Europe,Italy,50.263,91.67,60461828,23.021,16.24,4.78,3.18,15,Risk communication,0
Europe,Italy,63.445,91.67,60461828,23.021,16.24,4.78,3.18,15,Social distancing,1
Europe,Italy,63.445,91.67,60461828,23.021,16.24,4.78,3.18,15,Healthcare and public health capacity,0
Europe,Italy,63.445,91.67,60461828,23.021,16.24,4.78,3.18,15,Risk communication,0
Europe,Italy,69.531,87.96,60461828,23.021,16.24,4.78,3.18,15,Social distancing,1
Europe,Italy,69.531,87.96,60461828,23.021,16.24,4.78,3.18,15,Healthcare and public health capacity,0
Europe,Italy,69.531,87.96,60461828,23.021,16.24,4.78,3.18,15,Risk communication,0
Europe,Italy,65.347,87.96,60461828,23.021,16.24,4.78,3.18,15,Social distancing,1
Europe,Italy,65.347,87.96,60461828,23.021,16.24,4.78,3.18,15,Healthcare and public health capacity,0
Europe,Italy,65.347,87.96,60461828,23.021,16.24,4.78,3.18,15,Risk communication,0
Europe,Italy,77.636,93.52,60461828,23.021,16.24,4.78,3.18,15,Social distancing,1
Europe,Italy,77.636,93.52,60461828,23.021,16.24,4.78,3.18,15,Healthcare and public health capacity,0
Europe,Italy,77.636,93.52,60461828,23.021,16.24,4.78,3.18,15,Risk communication,0
Europe,Italy,67.679,93.52,60461828,23.021,16.24,4.78,3.18,16,Returning to normal life,-1
Europe,Italy,67.679,93.52,60461828,23.021,16.24,4.78,3.18,16,"Case identification, contact tracing and related measures",0
Europe,Italy,52.149,93.52,60461828,23.021,16.24,4.78,3.18,16,Returning to normal life,-1
Europe,Italy,52.149,93.52,60461828,23.021,16.24,4.78,3.18,16,"Case identification, contact tracing and related measures",0
Europe,Italy,49.155,93.52,60461828,23.021,16.24,4.78,3.18,16,Returning to normal life,-1
Europe,Italy,49.155,93.52,60461828,23.021,16.24,4.78,3.18,16,"Case identification, contact tracing and related measures",0
Europe,Italy,44.11,93.52,60461828,23.021,16.24,4.78,3.18,16,Returning to normal life,-1
Europe,Italy,44.11,93.52,60461828,23.021,16.24,4.78,3.18,16,"Case identification, contact tracing and related measures",0
Europe,Italy,62.618,93.52,60461828,23.021,16.24,4.78,3.18,16,Returning to normal life,-1
Europe,Italy,62.618,93.52,60461828,23.021,16.24,4.78,3.18,16,"Case identification, contact tracing and related measures",0
Europe,Italy,57.772,93.52,60461828,23.021,16.24,4.78,3.18,16,Returning to normal life,-1
Europe,Italy,57.772,93.52,60461828,23.021,16.24,4.78,3.18,16,"Case identification, contact tracing and related measures",0
Europe,Italy,57.739,93.52,60461828,23.021,16.24,4.78,3.18,16,Returning to normal life,-1
Europe,Italy,57.739,93.52,60461828,23.021,16.24,4.78,3.18,16,"Case identification, contact tracing and related measures",0
Europe,Italy,50.395,93.52,60461828,23.021,16.24,4.78,3.18,17,Healthcare and public health capacity,0
Europe,Italy,50.395,93.52,60461828,23.021,16.24,4.78,3.18,17,Healthcare and public health capacity,0
Europe,Italy,50.395,93.52,60461828,23.021,16.24,4.78,3.18,17,Resource allocation,0
Europe,Italy,50.395,93.52,60461828,23.021,16.24,4.78,3.18,17,Risk communication,0
Europe,Italy,50.395,93.52,60461828,23.021,16.24,4.78,3.18,17,Risk communication,0
Europe,Italy,50.395,93.52,60461828,23.021,16.24,4.78,3.18,17,Healthcare and public health capacity,0
Europe,Italy,50.395,93.52,60461828,23.021,16.24,4.78,3.18,17,Healthcare and public health capacity,0
Europe,Italy,50.395,93.52,60461828,23.021,16.24,4.78,3.18,17,Healthcare and public health capacity,0
Europe,Italy,50.395,93.52,60461828,23.021,16.24,4.78,3.18,17,Healthcare and public health capacity,0
Europe,Italy,50.395,93.52,60461828,23.021,16.24,4.78,3.18,17,Healthcare and public health capacity,0
Europe,Italy,50.395,93.52,60461828,23.021,16.24,4.78,3.18,17,Risk communication,0
Europe,Italy,50.395,93.52,60461828,23.021,16.24,4.78,3.18,17,Risk communication,0
Europe,Italy,37.313,93.52,60461828,23.021,16.24,4.78,3.18,17,Healthcare and public health capacity,0
Europe,Italy,37.313,93.52,60461828,23.021,16.24,4.78,3.18,17,Healthcare and public health capacity,0
Europe,Italy,37.313,93.52,60461828,23.021,16.24,4.78,3.18,17,Resource allocation,0
Europe,Italy,37.313,93.52,60461828,23.021,16.24,4.78,3.18,17,Risk communication,0
Europe,Italy,37.313,93.52,60461828,23.021,16.24,4.78,3.18,17,Risk communication,0
Europe,Italy,37.313,93.52,60461828,23.021,16.24,4.78,3.18,17,Healthcare and public health capacity,0
Europe,Italy,37.313,93.52,60461828,23.021,16.24,4.78,3.18,17,Healthcare and public health capacity,0
Europe,Italy,37.313,93.52,60461828,23.021,16.24,4.78,3.18,17,Healthcare and public health capacity,0
Europe,Italy,37.313,93.52,60461828,23.021,16.24,4.78,3.18,17,Healthcare and public health capacity,0
Europe,Italy,37.313,93.52,60461828,23.021,16.24,4.78,3.18,17,Healthcare and public health capacity,0
Europe,Italy,37.313,93.52,60461828,23.021,16.24,4.78,3.18,17,Risk communication,0
Europe,Italy,37.313,93.52,60461828,23.021,16.24,4.78,3.18,17,Risk communication,0
Europe,Italy,45.136,93.52,60461828,23.021,16.24,4.78,3.18,17,Healthcare and public health capacity,0
Europe,Italy,45.136,93.52,60461828,23.021,16.24,4.78,3.18,17,Healthcare and public health capacity,0
Europe,Italy,45.136,93.52,60461828,23.021,16.24,4.78,3.18,17,Resource allocation,0
Europe,Italy,45.136,93.52,60461828,23.021,16.24,4.78,3.18,17,Risk communication,0
Europe,Italy,45.136,93.52,60461828,23.021,16.24,4.78,3.18,17,Risk communication,0
Europe,Italy,45.136,93.52,60461828,23.021,16.24,4.78,3.18,17,Healthcare and public health capacity,0
Europe,Italy,45.136,93.52,60461828,23.021,16.24,4.78,3.18,17,Healthcare and public health capacity,0
Europe,Italy,45.136,93.52,60461828,23.021,16.24,4.78,3.18,17,Healthcare and public health capacity,0
Europe,Italy,45.136,93.52,60461828,23.021,16.24,4.78,3.18,17,Healthcare and public health capacity,0
Europe,Italy,45.136,93.52,60461828,23.021,16.24,4.78,3.18,17,Healthcare and public health capacity,0
Europe,Italy,45.136,93.52,60461828,23.021,16.24,4.78,3.18,17,Risk communication,0
Europe,Italy,45.136,93.52,60461828,23.021,16.24,4.78,3.18,17,Risk communication,0
Europe,Italy,55.738,93.52,60461828,23.021,16.24,4.78,3.18,17,Healthcare and public health capacity,0
Europe,Italy,55.738,93.52,60461828,23.021,16.24,4.78,3.18,17,Healthcare and public health capacity,0
Europe,Italy,55.738,93.52,60461828,23.021,16.24,4.78,3.18,17,Resource allocation,0
Europe,Italy,55.738,93.52,60461828,23.021,16.24,4.78,3.18,17,Risk communication,0
Europe,Italy,55.738,93.52,60461828,23.021,16.24,4.78,3.18,17,Risk communication,0
Europe,Italy,55.738,93.52,60461828,23.021,16.24,4.78,3.18,17,Healthcare and public health capacity,0
Europe,Italy,55.738,93.52,60461828,23.021,16.24,4.78,3.18,17,Healthcare and public health capacity,0
Europe,Italy,55.738,93.52,60461828,23.021,16.24,4.78,3.18,17,Healthcare and public health capacity,0
Europe,Italy,55.738,93.52,60461828,23.021,16.24,4.78,3.18,17,Healthcare and public health capacity,0
Europe,Italy,55.738,93.52,60461828,23.021,16.24,4.78,3.18,17,Healthcare and public health capacity,0
Europe,Italy,55.738,93.52,60461828,23.021,16.24,4.78,3.18,17,Risk communication,0
Europe,Italy,55.738,93.52,60461828,23.021,16.24,4.78,3.18,17,Risk communication,0
Europe,Italy,43.763,93.52,60461828,23.021,16.24,4.78,3.18,17,Healthcare and public health capacity,0
Europe,Italy,43.763,93.52,60461828,23.021,16.24,4.78,3.18,17,Healthcare and public health capacity,0
Europe,Italy,43.763,93.52,60461828,23.021,16.24,4.78,3.18,17,Resource allocation,0
Europe,Italy,43.763,93.52,60461828,23.021,16.24,4.78,3.18,17,Risk communication,0
Europe,Italy,43.763,93.52,60461828,23.021,16.24,4.78,3.18,17,Risk communication,0
Europe,Italy,43.763,93.52,60461828,23.021,16.24,4.78,3.18,17,Healthcare and public health capacity,0
Europe,Italy,43.763,93.52,60461828,23.021,16.24,4.78,3.18,17,Healthcare and public health capacity,0
Europe,Italy,43.763,93.52,60461828,23.021,16.24,4.78,3.18,17,Healthcare and public health capacity,0
Europe,Italy,43.763,93.52,60461828,23.021,16.24,4.78,3.18,17,Healthcare and public health capacity,0
Europe,Italy,43.763,93.52,60461828,23.021,16.24,4.78,3.18,17,Healthcare and public health capacity,0
Europe,Italy,43.763,93.52,60461828,23.021,16.24,4.78,3.18,17,Risk communication,0
Europe,Italy,43.763,93.52,60461828,23.021,16.24,4.78,3.18,17,Risk communication,0
Europe,Italy,49.965,93.52,60461828,23.021,16.24,4.78,3.18,17,Healthcare and public health capacity,0
Europe,Italy,49.965,93.52,60461828,23.021,16.24,4.78,3.18,17,Healthcare and public health capacity,0
Europe,Italy,49.965,93.52,60461828,23.021,16.24,4.78,3.18,17,Resource allocation,0
Europe,Italy,49.965,93.52,60461828,23.021,16.24,4.78,3.18,17,Risk communication,0
Europe,Italy,49.965,93.52,60461828,23.021,16.24,4.78,3.18,17,Risk communication,0
Europe,Italy,49.965,93.52,60461828,23.021,16.24,4.78,3.18,17,Healthcare and public health capacity,0
Europe,Italy,49.965,93.52,60461828,23.021,16.24,4.78,3.18,17,Healthcare and public health capacity,0
Europe,Italy,49.965,93.52,60461828,23.021,16.24,4.78,3.18,17,Healthcare and public health capacity,0
Europe,Italy,49.965,93.52,60461828,23.021,16.24,4.78,3.18,17,Healthcare and public health capacity,0
Europe,Italy,49.965,93.52,60461828,23.021,16.24,4.78,3.18,17,Healthcare and public health capacity,0
Europe,Italy,49.965,93.52,60461828,23.021,16.24,4.78,3.18,17,Risk communication,0
Europe,Italy,49.965,93.52,60461828,23.021,16.24,4.78,3.18,17,Risk communication,0
Europe,Italy,38.983,93.52,60461828,23.021,16.24,4.78,3.18,17,Healthcare and public health capacity,0
Europe,Italy,38.983,93.52,60461828,23.021,16.24,4.78,3.18,17,Healthcare and public health capacity,0
Europe,Italy,38.983,93.52,60461828,23.021,16.24,4.78,3.18,17,Resource allocation,0
Europe,Italy,38.983,93.52,60461828,23.021,16.24,4.78,3.18,17,Risk communication,0
Europe,Italy,38.983,93.52,60461828,23.021,16.24,4.78,3.18,17,Risk communication,0
Europe,Italy,38.983,93.52,60461828,23.021,16.24,4.78,3.18,17,Healthcare and public health capacity,0
Europe,Italy,38.983,93.52,60461828,23.021,16.24,4.78,3.18,17,Healthcare and public health capacity,0
Europe,Italy,38.983,93.52,60461828,23.021,16.24,4.78,3.18,17,Healthcare and public health capacity,0
